record_id,event_type,timestamp_start,timestamp_end,collector_receive_time,ingest_source,schema_version,subscriber_id,account_number,customer_type,enterprise_tenant_id,pii_masked,aaa_session_id,aaa_start_time,aaa_end_time,access_type,bng_id,nas_ip,nas_port,vlan_id,pppoe_session_id,dhcp_lease_id,src_ip,src_port,src_ipv6,src_mac,device_os,device_type,user_agent,dst_ip,dst_port,dst_ipv6,domain,server_asn,server_country,server_city,nat_session_id,nat_public_ip,nat_public_port,nat_pool_id,cgnat_box_id,l3_proto,l4_proto,app_proto,tls_cipher,qos_class,policy_id,policy_action,bytes_up,bytes_down,pkts_up,pkts_down,duration_sec,tcp_syn,tcp_fin,tcp_rst,tcp_retrans,latency_ms,jitter_ms,loss_pct,dns_query,dns_response_ip,dns_rcode,imsi,imei,msisdn,apn,cell_id,pop_id,access_country,access_city,access_longitude,access_latitude,threat_indicator,threat_feed,threat_severity,threat_confidence,service_plan,quota_consumed_mb,billing_rated,warrant_case_id,access_purpose,confidence,deduped,checksum,processing_node
f7f3ac75-ff13-4a6d-b68e-cef21d5a598a,session_start,2025-08-21T01:10:20.527657+00:00,2025-08-21T01:32:18.527657+00:00,2025-08-21T01:32:19.527657+00:00,dpi-pune-02,1.0,sub_13e593ed,ACCT-568324,Government,ENT-GLOBEX,True,r-21bcd8,2025-08-21T00:24:20.527657+00:00,2025-08-21T01:34:18.527657+00:00,WiFi,bng-delhi-01,39.53.145.30,44457,3874.0,pppoe-92433d,,10.175.125.168,54448,a518:dff5:8c7f:7fd8:5aaf:e018:940b:e7f,de:67:03:38:2c:c3,Linux,Router,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0,120.43.80.98,7993,,login.soylent.com,33112,IN,Thane,nat-dbfba5,41.255.253.115,6751,pool-14,cgn-02,IPv6,QUIC,P2P,TLS1.3-AES256-GCM,AF21,pol-0275,quarantine,22685750,154423911,3206,128985,1318,18,19,8,64,73.86,4.83,0.397,,,,,,,,,pop-MUM,IN,Chandigarh,79.73190456936725,29.894257033569048,,,0,0.65,Enterprise-1G,107391,True,,,0.98,False,a63d01fb6e0948baa3abddbdc26f7384,proc-delhi-01
5c8fdc7b-f9b8-42fc-9d91-9829aa2353dd,policy_match,2025-08-21T09:21:24.527657+00:00,2025-08-21T09:59:09.527657+00:00,2025-08-21T09:59:12.527657+00:00,dpi-blr-03,1.0,sub_2bfad2ff,ACCT-517129,Enterprise,GOV-DELHI,True,r-1fcd65,2025-08-21T09:06:24.527657+00:00,2025-08-21T10:07:09.527657+00:00,5G,bng-hyd-04,74.234.213.199,54455,,pppoe-ce3bf3,,10.41.245.212,31650,,28:80:3c:64:11:4e,iOS,Tablet,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0,214.31.12.198,55108,,api.umbrella.info,20929,IN,Chennai,nat-f1f991,92.6.70.240,3008,pool-02,cgn-03,DualStack,QUIC,SNMP,None,AF11,pol-0401,rate_limit,33264386,162477159,103199,199936,2265,46,13,7,90,36.3,4.75,0.0,www.umbrella.org,53.38.192.177,,753550522572856,,,,,pop-MUM,IN,Gurugram,77.00535950700412,29.342945939569685,,,0,0.0,Plus-200Mbps,11997,True,CASE-6627,,0.95,True,762978fffb814de7a308e6a013dfc652,proc-blr-01
32be2133-4f69-4dea-a520-53baf245a0d4,heartbeat,2025-08-21T09:26:03.527657+00:00,2025-08-21T10:17:57.527657+00:00,2025-08-21T10:18:00.527657+00:00,dpi-hyd-01,1.0,sub_1ab4dd6b,ACCT-784595,Government,ENT-GLOBEX,True,r-9e15ad,2025-08-21T09:01:03.527657+00:00,2025-08-21T10:25:57.527657+00:00,3G,bng-pune-02,175.22.12.212,64288,,,,10.77.116.59,46410,9103:a1b7:d613:2698:dff6:62c5:1e7a:24bd,5a:76:de:d9:32:0f,iOS,Mobile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0 Safari/537.36",50.36.209.94,61529,2f0e:1c23:ba87:b50f:b8f6:ccff:bedd:c392,login.example.net,59562,JP,Bengaluru,nat-bc15b9,247.213.91.188,62330,pool-09,cgn-02,DualStack,GRE,DoH,None,CS0,pol-0342,quarantine,29869476,94962144,98342,498515,3114,17,21,2,101,43.61,4.28,1.299,,142.47.246.146,,,,,,,pop-HYD,IN,Jaipur,85.47170044102367,35.132135869479924,malicious_ip,,5,0.51,Plus-200Mbps,167021,True,,,0.98,False,e27f1761b7704946915c81574a27e6f2,proc-blr-01
d9f10c45-63c4-4969-bd0f-b2c7aad6287a,dns_query,2025-08-21T10:19:31.527657+00:00,2025-08-21T10:51:37.527657+00:00,2025-08-21T10:51:37.527657+00:00,dpi-mumbai-01,1.0,sub_1c5ebcd8,ACCT-964177,Government,,True,r-007d60,2025-08-21T10:12:31.527657+00:00,2025-08-21T10:59:37.527657+00:00,5G,bng-mumbai-04,78.88.92.215,23546,2748.0,,,10.239.131.126,23380,,b9:31:00:9b:4a:09,Windows,Tablet,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",189.226.131.119,10268,3ea6:4527:1f85:4dc2:4379:b76f:6110:4359,auth.umbrella.edu,43196,SG,Bengaluru,nat-dedbb0,101.255.168.190,6819,pool-20,cgn-07,IPv4,UDP,BGP,None,AF41,pol-0332,allow,15511558,192379001,168719,52466,1926,31,11,8,42,40.86,7.75,0.905,,178.66.15.243,NOERROR,387247435962614,747712241848123,,,,pop-DEL,IN,Ahmedabad,71.81956963094429,36.20708337169233,,,0,0.0,Pro-500Mbps,192048,True,,,0.92,True,3404c5b048e640749aae3310e3d46ad1,proc-mumbai-02
c18132bd-9166-4120-9054-c5ae26c83bce,dns_query,2025-08-21T00:30:00.527657+00:00,2025-08-21T01:22:09.527657+00:00,2025-08-21T01:22:11.527657+00:00,dpi-blr-03,1.0,sub_29b406b2,ACCT-702592,Retail,GOV-DELHI,True,r-ce4821,2025-08-20T23:47:00.527657+00:00,2025-08-21T01:29:09.527657+00:00,5G,bng-delhi-02,100.181.65.137,12328,,pppoe-e6c34b,dhcp-fb5c8a,192.168.7.156,49059,134f:daeb:1e1:f2c9:8b4b:c9e1:f3d0:1895,fc:a3:f6:87:05:62,iOS,Server,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0 Safari/537.36",195.248.85.138,1988,40ea:85ef:e4cf:fc89:d063:c6fc:e5be:2e70,login.wayne.io,18455,SE,Noida,nat-0e6f72,47.247.131.164,60861,pool-12,cgn-06,DualStack,TCP,MQTT,None,EF,pol-0461,allow,48583744,91205436,22624,27904,3129,35,47,4,160,31.44,5.25,0.0,,54.255.192.38,,152378656271027,,,,,pop-MUM,IN,Hyderabad,70.9897306560148,10.687117806296035,,,0,0.0,Plus-200Mbps,5610,False,,ops_monitoring,0.98,True,6a39dff81d984cc28210ffbc65f426bd,proc-delhi-01
1bf1045f-7130-4c9b-8ec0-cd57e247f451,dns_query,2025-08-21T16:54:19.527657+00:00,2025-08-21T17:01:11.527657+00:00,2025-08-21T17:01:11.527657+00:00,dpi-hyd-02,1.0,sub_c2328169,ACCT-706988,Enterprise,ENT-ACME,True,r-47036f,2025-08-21T16:36:19.527657+00:00,2025-08-21T17:08:11.527657+00:00,DSL,bng-pune-03,174.49.198.150,49870,,pppoe-687a87,,192.168.148.18,22379,,47:96:2d:84:8c:d4,iOS,Router,okhttp/4.9.3 Android,11.240.32.20,65090,,img.soylent.org,46188,DE,Ahmedabad,nat-5dc8ac,57.128.28.232,19327,pool-09,cgn-03,IPv6,SCTP,DoT,TLS1.3-CHACHA20,EF,pol-0159,allow,46123169,182335470,59589,311734,412,6,39,6,36,31.6,3.41,1.495,,,NOERROR,,502897563126218,,,,pop-HYD,IN,Pune,94.62800999132587,25.736735782158668,,,0,0.0,Pro-500Mbps,32117,True,,,0.92,True,339580bc192a4e3b9c79a43cf77c9f32,proc-mumbai-02
5b0aa7c9-f34d-432d-9b60-3713134c9cf4,session_end,2025-08-21T01:08:24.527657+00:00,2025-08-21T01:22:43.527657+00:00,2025-08-21T01:22:45.527657+00:00,dpi-delhi-02,1.0,sub_5d80fbe4,ACCT-738252,Enterprise,,True,r-23189f,2025-08-21T00:35:24.527657+00:00,2025-08-21T01:29:43.527657+00:00,3G,bng-hyd-01,79.190.12.101,62332,,,dhcp-d0969c,172.25.93.4,23081,c37d:68e8:9301:d517:cc3d:a04c:fecc:dec8,06:e6:e9:cf:e7:46,iOS,PC,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",168.251.194.185,52122,,stark.in,12196,GB,Thane,nat-7ddd60,174.25.43.64,20152,pool-17,cgn-05,IPv6,ESP,HTTP,TLS1.3-CHACHA20,AF21,pol-0201,rate_limit,48317770,42598097,189954,157176,859,23,29,9,178,13.52,7.25,0.06,m.soylent.com,66.165.103.134,,,663008571580873,,,,pop-MUM,IN,Hyderabad,84.3555519171724,29.37890269131049,,,0,0.0,Basic-50Mbps,66098,False,,,0.94,True,1d4dad5ced0b441dbc424f390bf6701a,proc-mumbai-02
a74226d9-c443-4306-be57-80a0b28bca2f,policy_match,2025-08-20T23:21:08.527657+00:00,2025-08-20T23:43:18.527657+00:00,2025-08-20T23:43:20.527657+00:00,dpi-pune-03,1.0,sub_784ef721,ACCT-925587,Enterprise,ENT-GLOBEX,True,r-042d4d,2025-08-20T23:06:08.527657+00:00,2025-08-20T23:48:18.527657+00:00,FTTH,bng-pune-01,185.10.62.104,32965,,,dhcp-5cfe1b,192.168.202.109,6823,3755:7c7a:f481:1d8f:cc2c:3650:44aa:71e,c0:a3:0d:68:5e:37,macOS,Server,okhttp/4.9.3 Android,118.251.94.251,8521,,api.wayne.io,58115,SG,New Delhi,nat-cc96a3,69.98.67.190,15548,pool-09,cgn-05,IPv4,GRE,KERBEROS,TLS1.2-AES128-GCM,AF11,pol-0286,allow,43718845,4464749,89702,105804,1330,39,0,6,128,26.6,1.23,0.0,cdn.example.edu,43.152.51.40,,,,,,,pop-HYD,IN,Nagpur,91.57280714382927,19.92169662023262,,,0,0.0,Pro-500Mbps,176356,True,,,0.97,False,b0eeef21f837472fb6e9960c229d3f38,proc-mumbai-02
a3765933-ae30-4b45-82ee-c922127970bc,session_start,2025-08-20T22:50:53.527657+00:00,2025-08-20T23:17:48.527657+00:00,2025-08-20T23:17:49.527657+00:00,dpi-delhi-03,1.0,sub_5e03b035,ACCT-623943,Government,,True,r-6400c4,2025-08-20T22:45:53.527657+00:00,2025-08-20T23:27:48.527657+00:00,DOCSIS,bng-hyd-02,195.217.38.75,12036,814.0,,dhcp-cdb0cd,10.240.8.203,65076,,a6:24:a8:b5:fe:3d,Windows,Tablet,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",22.250.61.24,4301,8bd2:40bc:2357:52c2:6f34:369c:2eb9:fa39,m.hooli.gov,23811,GB,Bengaluru,nat-b46eb8,70.184.92.186,64394,pool-14,cgn-02,DualStack,UDP,DoT,TLS1.3-CHACHA20,AF21,pol-0244,rate_limit,5345885,152135122,194112,393955,1615,6,13,3,156,52.43,5.94,2.88,,244.63.84.77,,352864889249566,,,,cell-1199,pop-HYD,IN,New Delhi,75.71521350395409,21.135209860109832,,,0,0.0,Plus-200Mbps,51836,True,,,0.93,False,55c7cd4119d549949e592b414305b9a0,proc-mumbai-02
bff328f4-5084-4186-a482-7bea8cad6be3,threat_hit,2025-08-20T21:20:22.527657+00:00,2025-08-20T21:45:04.527657+00:00,2025-08-20T21:45:06.527657+00:00,dpi-delhi-03,1.0,sub_4f0a921d,ACCT-508814,Enterprise,ENT-ACME,True,r-963ef6,2025-08-20T20:56:22.527657+00:00,2025-08-20T21:48:04.527657+00:00,4G,bng-hyd-02,58.225.67.224,53519,1316.0,,dhcp-b455bd,10.223.69.105,14849,,1a:ed:58:77:87:cd,macOS,Mobile,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",176.140.150.119,30098,,login.initech.in,37400,NL,Gurugram,nat-17ec65,90.36.213.111,6287,pool-13,cgn-10,IPv6,ESP,MQTT,TLS1.2-AES128-GCM,AF21,pol-0209,alert_only,16730438,181096277,108383,213927,1482,9,11,7,12,29.88,2.24,0.0,cdn.acme.edu,,REFUSED,854574288650494,,,,,pop-MUM,IN,New Delhi,95.26607418004488,19.770843503084805,,,0,0.0,Basic-50Mbps,64935,False,CASE-2834,,0.9,True,1625bdb6c4784801ae712627a4c71ac9,proc-blr-01
6f27961e-2977-4351-b97f-4372872af523,flow,2025-08-21T06:08:07.527657+00:00,2025-08-21T06:48:35.527657+00:00,2025-08-21T06:48:36.527657+00:00,dpi-pune-03,1.0,sub_263e9e78,ACCT-148377,Retail,ENT-ACME,True,r-83321c,2025-08-21T05:55:07.527657+00:00,2025-08-21T06:56:35.527657+00:00,4G,bng-hyd-04,77.74.23.220,63380,377.0,,dhcp-157cc7,10.151.73.112,5096,cd1e:7d57:ad8:6c09:248a:7e24:1eed:d07d,43:d1:68:5f:16:4a,Windows,IoT,curl/8.0.1,104.227.229.96,26319,555b:df9d:ed7d:3acd:c4cd:c0fa:4a9a:ca7e,news.soylent.in,15140,AE,Thane,nat-4373b0,253.228.190.2,33147,pool-20,cgn-01,DualStack,ICMP,SIP,TLS1.3-AES256-GCM,CS0,pol-0459,mirror,4846591,4773540,123119,498885,2428,3,39,6,141,5.45,7.09,0.333,,,,,,,,,pop-MUM,IN,Ahmedabad,80.55131402532011,12.054711745903383,,,0,0.0,Pro-500Mbps,43757,False,,,0.93,False,4d1e395e1fbe49ffa61399039d98c60d,proc-delhi-01
f22ec314-0ed5-4e62-a951-8418d53d4217,session_end,2025-08-21T06:46:24.527657+00:00,2025-08-21T06:56:22.527657+00:00,2025-08-21T06:56:23.527657+00:00,dpi-pune-03,1.0,sub_a81f574d,ACCT-747518,Retail,GOV-DELHI,True,r-334ab9,2025-08-21T05:59:24.527657+00:00,2025-08-21T07:03:22.527657+00:00,DSL,bng-pune-04,147.192.224.37,14678,633.0,pppoe-5a3307,dhcp-b8f41e,10.201.59.218,23082,3aac:40c7:c448:ee93:cd9e:31e4:597e:b259,96:de:84:33:41:8c,iOS,Router,curl/8.0.1,249.18.149.132,28115,,cdn.fabrikam.org,51380,SG,Bengaluru,nat-a65f78,240.124.88.240,57785,pool-08,cgn-03,IPv6,UDP,RTMP,TLS1.2-AES128-GCM,AF31,pol-0468,deny,2846487,48958701,34655,372929,598,45,5,10,128,57.63,5.11,2.354,example.info,,,,,,,,pop-PUN,IN,Chennai,87.48482879078776,31.26772811213713,,,0,0.0,Basic-50Mbps,110602,False,,,0.99,True,8fd87eedfc0e437b9f727b8e38e45dfa,proc-blr-01
770d3ec7-0157-4dfe-b9e9-4e058df4a60b,flow,2025-08-21T00:45:30.527657+00:00,2025-08-21T00:54:55.527657+00:00,2025-08-21T00:54:55.527657+00:00,dpi-pune-03,1.0,sub_71fd7926,ACCT-568788,Government,,True,r-508cbb,2025-08-20T23:47:30.527657+00:00,2025-08-21T00:55:55.527657+00:00,DSL,bng-mumbai-03,174.200.169.127,3532,,pppoe-a72bc9,,192.168.171.29,8902,,e8:fa:ce:74:b8:e5,macOS,Router,curl/8.0.1,37.86.204.226,54268,,www.umbrella.org,29840,JP,Gurugram,nat-e8d0d8,177.235.78.31,40457,pool-08,cgn-02,IPv6,ESP,TLS,None,CS5,pol-0424,allow,19114456,63361760,162934,250240,565,22,9,2,117,53.2,0.63,0.253,,,SERVFAIL,,,,,,pop-BLR,IN,New Delhi,76.81382474339685,30.06003661760362,,,0,0.0,Pro-500Mbps,177873,False,,ops_monitoring,0.96,False,6e2279338a0846dd93d2621f796a15ba,proc-delhi-01
eaca6ed3-1a60-45d2-aaf3-19bddb042c6c,nat_release,2025-08-21T01:00:59.527657+00:00,2025-08-21T01:38:54.527657+00:00,2025-08-21T01:38:57.527657+00:00,dpi-delhi-03,1.0,sub_cc47f483,ACCT-901176,Government,GOV-DELHI,True,r-9c34f0,2025-08-21T00:24:59.527657+00:00,2025-08-21T01:43:54.527657+00:00,DOCSIS,bng-delhi-04,9.108.86.158,52152,2206.0,pppoe-9084d3,dhcp-c20591,10.178.223.9,36578,c513:1b55:6993:e482:390a:8d6c:df45:8bca,75:67:c2:55:63:9f,Linux,Server,okhttp/4.9.3 Android,78.23.96.95,8895,9e1d:4510:3a9d:821d:cf4a:ff3:5955:6bf2,auth.example.com,41336,GB,Chennai,nat-112ac0,157.121.31.253,4141,pool-17,cgn-01,IPv6,GRE,SMTP,TLS1.3-AES256-GCM,CS5,pol-0126,mirror,30383949,80042430,169152,414001,2275,46,50,7,27,17.83,9.9,0.657,,,,,,,,,pop-MUM,IN,Noida,73.41054453973287,11.086184352499142,botnet,,0,0.0,Plus-200Mbps,121735,True,,,0.96,False,8879cf6b7b8945609470d95ac405ebb6,proc-blr-01
0345818e-648e-4106-b909-e190fc4f4a65,flow,2025-08-21T09:35:55.527657+00:00,2025-08-21T10:15:44.527657+00:00,2025-08-21T10:15:47.527657+00:00,dpi-hyd-02,1.0,sub_bc158387,ACCT-525565,Enterprise,,True,r-16f202,2025-08-21T09:03:55.527657+00:00,2025-08-21T10:16:44.527657+00:00,5G,bng-mumbai-02,149.92.163.217,60263,,pppoe-91f0cb,,172.20.225.22,44330,247d:a2bf:5599:3497:6ed:60d2:ccd:7888,88:4f:b4:63:b5:27,iOS,Server,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0 Safari/537.36",141.239.219.246,13192,,video.acme.in,44204,US,Kolkata,nat-8bd2cf,54.91.145.119,14112,pool-11,cgn-04,IPv6,TCP,SSH,TLS1.2-AES128-GCM,CS0,pol-0430,alert_only,32304289,93976909,29474,418676,2389,26,36,0,71,39.37,4.73,0.0,,217.42.210.173,,326766201277367,,,,,pop-BLR,IN,Lucknow,86.44519412870699,8.98822046888527,,,0,0.95,Basic-50Mbps,172678,True,,,0.91,True,9c90dccca16f486a99b31ff1c239f197,proc-delhi-01
22f58e6f-234d-4fe8-ac80-16f39eb7ce14,dns_response,2025-08-20T20:02:21.527657+00:00,2025-08-20T20:44:40.527657+00:00,2025-08-20T20:44:42.527657+00:00,dpi-pune-01,1.0,sub_e06fe7c5,ACCT-799151,Enterprise,ENT-GLOBEX,True,r-eac675,2025-08-20T19:25:21.527657+00:00,2025-08-20T20:48:40.527657+00:00,3G,bng-mumbai-02,175.127.121.190,10365,,pppoe-56e819,,10.204.240.123,41048,,f0:a9:ad:99:00:2d,macOS,PC,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0,92.245.70.96,19665,,m.umbrella.info,15728,NL,Noida,nat-ede189,218.47.72.175,51073,pool-10,cgn-08,IPv4,QUIC,NTP,TLS1.3-CHACHA20,AF31,pol-0293,alert_only,42773563,1667021,114846,30046,2539,45,40,5,113,56.03,2.83,0.442,login.umbrella.ai,,,,614412835136564,,,,pop-MUM,IN,Hyderabad,78.09823215525626,25.676937350515068,,,0,0.0,Enterprise-1G,111354,True,,ops_monitoring,0.93,False,b415cd2e5b284330845858184f1ab164,proc-mumbai-02
2724f819-acca-4a5f-b94d-6e6e0e536f7e,flow,2025-08-21T14:51:01.527657+00:00,2025-08-21T15:24:49.527657+00:00,2025-08-21T15:24:51.527657+00:00,dpi-mumbai-02,1.0,sub_8cb70e6e,ACCT-744279,Retail,,True,r-46ba52,2025-08-21T14:01:01.527657+00:00,2025-08-21T15:30:49.527657+00:00,DSL,bng-hyd-01,18.151.68.41,24006,,,dhcp-f41ed7,10.151.87.50,40160,,33:2b:fd:a4:1d:fa,macOS,Router,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",142.249.217.4,20221,,www.wayne.co,58388,IN,Pune,nat-51bff8,152.35.21.218,43122,pool-01,cgn-10,IPv6,SCTP,HTTP,TLS1.3-AES256-GCM,CS0,pol-0019,alert_only,40186754,46309154,114472,83078,2028,31,19,3,149,24.85,3.61,0.0,img.initech.edu,59.227.2.56,,,,,,cell-6537,pop-PUN,IN,Jaipur,70.3208489975295,36.122015550082224,botnet,OTX,0,0.72,Plus-200Mbps,105405,False,,,0.92,True,f3c731df31104dd6bbcbb4386ba95e43,proc-delhi-01
7ff63b10-035a-4bab-91d5-bb60a97125a9,flow,2025-08-21T10:03:43.527657+00:00,2025-08-21T10:22:27.527657+00:00,2025-08-21T10:22:28.527657+00:00,dpi-delhi-03,1.0,sub_cc26355c,ACCT-814639,Retail,ENT-ACME,True,r-9f76dd,2025-08-21T09:34:43.527657+00:00,2025-08-21T10:29:27.527657+00:00,5G,bng-delhi-01,32.209.112.9,57785,,,dhcp-bb7c2e,10.173.186.22,5991,8e4f:104b:ae83:d833:d623:e21f:e7c4:d0bf,25:7d:59:f8:56:ca,Android,Tablet,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",209.254.77.73,12847,571f:daf9:88b6:20f0:887d:5774:1639:704d,api.hooli.org,39451,JP,Hyderabad,nat-514ad0,135.83.182.44,46490,pool-06,cgn-07,IPv4,UDP,DoH,TLS1.3-AES256-GCM,AF21,pol-0279,allow,6707959,36160247,37786,48621,1124,38,49,7,63,35.31,4.91,0.0,m.acme.gov,,,536689598209606,,,iot,,pop-BLR,IN,Pune,96.75346982629985,16.311252693496712,,,0,0.0,Basic-50Mbps,185994,False,,,0.97,False,20c7aed6c8294165bb84abd8d4072966,proc-delhi-01
d4e26e82-9379-4048-8387-cba037c3b06d,policy_match,2025-08-21T12:24:46.527657+00:00,2025-08-21T13:11:03.527657+00:00,2025-08-21T13:11:06.527657+00:00,dpi-mumbai-03,1.0,sub_a167b776,ACCT-376364,Enterprise,ENT-GLOBEX,True,r-a11224,2025-08-21T12:06:46.527657+00:00,2025-08-21T13:12:03.527657+00:00,WiFi,bng-mumbai-04,12.139.107.203,26398,,,dhcp-8ff170,172.19.175.179,29121,cfe6:b6df:8a67:bee5:a6d6:e88d:eb6c:29e3,09:d9:8e:f4:67:4a,IoT-Embedded,Mobile,okhttp/4.9.3 Android,33.161.248.159,53521,,cdn.stark.com,3091,SG,Pune,nat-37b5c4,89.225.7.90,60851,pool-02,cgn-01,IPv6,SCTP,TOR,TLS1.3-AES256-GCM,BestEffort,pol-0274,quarantine,8694833,94186823,22280,462920,2777,46,45,0,162,2.99,0.66,0.0,img.wayne.co,154.141.180.194,NOERROR,,,,private.apn,,pop-PUN,IN,Mumbai,69.22814504265,23.114337995931436,,,5,0.0,Pro-500Mbps,138484,False,,billing,0.91,True,8149c46d0b1e4e59b6bd506ad3cf5b39,proc-delhi-01
c530c944-a77e-4e93-b4f8-746308b3eeda,session_start,2025-08-21T14:34:42.527657+00:00,2025-08-21T15:20:36.527657+00:00,2025-08-21T15:20:38.527657+00:00,dpi-delhi-02,1.0,sub_5c8215fe,ACCT-590896,Government,ENT-ACME,True,r-8d4dec,2025-08-21T14:08:42.527657+00:00,2025-08-21T15:20:36.527657+00:00,DSL,bng-blr-03,152.162.213.200,58812,1306.0,pppoe-7c6838,dhcp-382e64,10.108.89.228,5387,fdd3:c5ec:23c2:8e34:4949:27a0:3ce7:f810,52:b6:d6:43:1a:24,Android,PC,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0 Safari/537.36",180.109.252.189,30631,15d6:88db:8b8b:2e54:a0e2:eebc:bde7:c41d,img.wayne.in,30043,AE,Pune,nat-56edb9,243.103.60.84,61562,pool-19,cgn-06,IPv6,QUIC,RTMP,TLS1.3-CHACHA20,AF21,pol-0312,alert_only,41538034,50919894,103108,310328,2754,4,23,4,194,9.52,3.61,1.698,,251.89.35.187,,,,,,,pop-DEL,IN,Nagpur,77.50934969379338,8.12423645264984,,,0,0.0,Basic-50Mbps,65899,True,CASE-2176,,0.97,False,57f11086922743f7aa6ea13b8fde4a7a,proc-mumbai-02
5da587ea-84fc-4c09-aebe-6c993151b055,policy_match,2025-08-20T20:15:35.527657+00:00,2025-08-20T20:40:31.527657+00:00,2025-08-20T20:40:34.527657+00:00,dpi-hyd-01,1.0,sub_98b14652,ACCT-219416,Enterprise,ENT-ACME,True,r-b674b8,2025-08-20T19:50:35.527657+00:00,2025-08-20T20:42:31.527657+00:00,DSL,bng-blr-01,179.29.199.203,25064,,,dhcp-fd8781,10.165.199.107,4830,f990:66ea:3afd:e430:7e36:dc21:8643:ef80,78:ef:d3:5f:4c:65,Windows,Server,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",252.10.172.200,3036,e466:1bf4:f3b4:b7bf:fc9d:4994:67f6:6e7b,img.wayne.in,57170,JP,Gurugram,nat-d69933,244.114.145.78,19370,pool-11,cgn-04,IPv4,ICMP,TELNET,TLS1.3-CHACHA20,EF,pol-0281,alert_only,25122312,47579197,162710,428890,1496,10,5,7,141,27.25,6.89,0.0,,188.57.182.98,,458718824448093,,,ims,,pop-BLR,IN,Hyderabad,73.87195513551544,17.664885570392947,,,0,0.0,Basic-50Mbps,7818,False,,,0.94,True,ea6a49a2fdbb42ed8992d92d96c6b161,proc-delhi-01
eb6d4136-4dc0-47a1-af9d-3490dca9a641,session_start,2025-08-21T12:22:02.527657+00:00,2025-08-21T12:32:43.527657+00:00,2025-08-21T12:32:46.527657+00:00,dpi-pune-03,1.0,sub_82ed2b85,ACCT-803557,Retail,ENT-GLOBEX,True,r-c4409b,2025-08-21T11:47:02.527657+00:00,2025-08-21T12:38:43.527657+00:00,5G,bng-blr-02,72.62.236.227,1055,3078.0,pppoe-166fa4,dhcp-eaad73,10.71.35.240,52,1b80:7d3:df57:7112:faba:9005:1df1:9dfc,29:a9:6a:bc:74:ec,Router,Mobile,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0,63.219.165.95,17122,,m.hooli.ai,53566,AE,Mumbai,nat-507d09,91.171.134.227,42936,pool-16,cgn-01,IPv6,SCTP,DoH,TLS1.3-CHACHA20,AF41,pol-0211,mirror,31304795,179983245,116142,440131,641,12,0,3,133,73.97,5.66,2.239,,22.162.162.159,,,894437655224466,,,,pop-BLR,IN,Ahmedabad,80.62105025778204,13.941649358565908,,,0,0.0,Basic-50Mbps,95823,True,,,0.93,True,270d8d37510446edb1e92c8b91f72f6f,proc-blr-01
